5269	114
2806	272
4779	299
283	208
7647	123
6617	296
3930	0
5777	113
5783	76
2876	7
7627	258
960	150
5392	102
2774	68
1172	299
3218	38
4212	196
3727	13
7295	208
4207	94
1712	65
619	64
1214	282
2338	132
1721	165
1440	67
5882	186
3275	85
7020	157
7324	120
683	177
6270	8
6973	275
4936	217
1021	14
4693	30
6138	133
7404	195
459	200
925	57
239	270
2313	270
7248	42
416	77
1631	176
5317	148
1730	92
5907	47
1673	34
5008	30
6121	182
3401	80
1172	138
3794	267
5270	89
4230	120
2769	283
5231	73
5513	132
7617	84
604	213
3072	295
4988	232
801	34
1258	135
529	35
2740	20
4193	204
3422	123
5178	134
2187	286
7376	27
5922	2
293	39
2147	146
4807	146
5432	103
2186	166
6659	29
4771	33
3410	2
1407	274
2607	282
7128	159
7593	102
2507	173
2433	290
6359	211
3598	205
3821	125
6469	125
7361	79
4770	139
982	78
1737	133
884	286
1730	213
5874	41
6121	277
501	265
3563	198
6999	224
2432	241
6941	17
6216	215
1332	75
7935	45
1115	36
3438	168
3797	244
1438	28
1100	110
735	109
6589	173
938	257
7774	170
3173	135
4941	162
22	207
220	124
852	28
6983	119
187	68
4456	79
3150	246
7295	111
3137	24
7913	228
5580	279
6207	266
4934	157
7934	183
2056	172
5783	285
